,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
12727,156,product,,0.964466847,4,,medium,0.808346963,Employed,3
12728,188,sales,,,6,,medium,0.13905901,Employed,3
12729,168,management,,,5,,low,0.691571235,Employed,3
12730,304,sales,,0.956159374,6,,low,0.144253627,Left,4
12731,167,sales,,,4,,low,0.74328106,Employed,2
12732,148,sales,,0.690358375,4,,low,0.586470301,Employed,3
12733,185,engineering,,0.613448588,5,,medium,0.747351561,Employed,4
12734,141,sales,,0.485186838,2,,low,0.39455392,Left,3
12735,140,,,,2,,medium,0.456241749,Left,3
12736,211,support,,0.796905722,4,,medium,0.925088369,Employed,3
12737,158,support,,0.564610244,4,,medium,0.661148593,Employed,3
12738,310,,,0.81165342,7,,low,0.115140876,Left,4
12739,286,sales,,0.487640403,5,,high,0.476749098,Employed,4
12740,304,engineering,,0.805589413,6,,medium,0.106212412,Left,5
12741,238,marketing,,0.918875769,5,,low,0.80777867,Left,6
12742,156,engineering,,0.53951671,2,,high,0.420357661,Left,3
12743,218,sales,,,3,,low,0.616719217,Employed,3
12744,215,IT,,0.921001484,6,,low,0.989302264,Employed,4
12745,175,IT,,0.518676586,6,,medium,0.180900316,Left,5
12746,236,marketing,,0.809518486,4,,medium,0.983543112,Employed,2
12747,251,sales,,0.782069367,4,,high,0.82187235,Employed,3
12748,198,support,,0.648090508,5,,high,0.166939696,Employed,4
12749,131,IT,,,2,,low,0.433421613,Left,3
12750,151,marketing,,0.66310189,5,,medium,0.639370831,Employed,4
12751,278,engineering,,0.627863175,5,,low,0.901878471,Employed,2
12752,143,sales,,0.463822411,2,,low,0.404720661,Left,3
12753,234,IT,1,0.661544382,5,,medium,0.868895561,Employed,2
12754,249,,,0.790220973,4,,medium,0.717356737,Employed,4
12755,149,marketing,,0.685336846,4,,medium,0.891111427,Employed,3
12756,136,marketing,,0.975354087,4,,medium,0.502397526,Employed,3
12757,174,sales,,0.643608105,6,,medium,0.150714286,Employed,3
12758,281,engineering,,0.892885179,7,,medium,0.149208532,Left,4
12759,157,product,,,5,,low,0.677617794,Employed,2
12760,147,admin,,,2,,low,0.361634867,Left,3
12761,183,,,0.848282077,3,,low,0.534323552,Employed,2
12762,196,sales,,0.604999181,3,,low,0.595814222,Employed,3
12763,117,engineering,,,2,,low,0.361725069,Employed,3
12764,214,engineering,,0.700425243,4,,low,0.763967134,Employed,2
12765,171,engineering,,0.603064981,3,,low,0.806949175,Employed,3
12766,163,finance,,0.509861081,3,,low,0.466081161,Employed,4
12767,178,support,,0.551900359,2,,medium,0.469994299,Employed,2
12768,150,support,,0.683099536,3,,medium,0.806845642,Employed,3
12769,192,support,,0.607029051,3,,medium,0.733356361,Employed,2
12770,255,engineering,,0.96015851,6,,low,0.122415644,Left,4
12771,168,product,,0.501448642,5,,medium,0.470955173,Employed,4
12772,256,management,,0.750905326,4,,medium,0.651804187,Employed,4
12773,217,information_technology,1,0.86863228,6,1,medium,0.629001946,Employed,4
12774,240,engineering,,0.660130296,4,,low,0.788340619,Employed,3
12775,244,sales,1,0.797012029,5,,medium,0.230668458,Employed,5
12776,286,IT,,0.850348294,6,,medium,0.16226447,Left,4
12777,232,support,,0.858233165,3,,medium,0.669695676,Employed,2
12778,171,finance,,0.49207084,2,,medium,0.369301479,Employed,3
12779,173,sales,,0.516874733,4,,medium,0.714478683,Employed,3
12780,180,IT,,0.758429026,4,,low,0.557767235,Employed,3
12781,155,,,0.744889657,3,,low,0.860510966,Employed,3
12782,135,support,,0.549770413,2,,low,0.383415657,Left,3
12783,267,IT,,,5,,low,0.909755979,Employed,3
12784,145,support,,0.561191007,2,,low,0.426802396,Left,3
12785,219,support,,1,5,,low,0.788577992,Left,5
12786,137,IT,,0.901271414,4,,medium,0.794232043,Employed,3
12787,257,support,,0.848083831,4,,medium,0.551892077,Employed,2
12788,136,management,,,2,,low,0.383161372,Left,3
12789,293,sales,,0.963883809,7,,low,0.072629697,Left,4
12790,259,support,,0.529269266,3,,medium,0.719696486,Employed,3
12791,158,sales,,,4,,low,0.525371776,Employed,2
12792,238,engineering,,0.780647516,5,,medium,0.512641287,Employed,4
12793,222,IT,,0.850456035,5,,low,0.850719314,Left,5
12794,82,temp,,,1,,medium,,Employed,
12795,262,engineering,,0.814474711,4,,low,0.559075431,Employed,3
12796,202,marketing,1,0.915217851,3,,medium,0.764497918,Employed,4
12797,198,engineering,,0.849835042,3,,low,0.515092362,Employed,2
12798,221,product,,0.979625768,5,,low,0.744243687,Left,5
12799,103,sales,,,5,,low,0.632826745,Employed,2
12800,212,product,,0.533934517,4,,medium,0.488627359,Employed,7
12801,240,sales,,0.902689492,4,,medium,0.815361361,Employed,3
12802,225,admin,,0.92945129,4,1,medium,0.90937619,Employed,2
12803,253,engineering,,0.990792572,4,,low,0.762709805,Left,5
12804,128,sales,,0.521315928,2,,low,0.449324482,Left,3
12805,209,sales,,0.662427585,4,,medium,0.744897107,Employed,3
12806,239,sales,,0.84473312,4,,low,0.862606881,Employed,3
12807,192,engineering,1,,5,,low,0.77444988,Employed,3
12808,158,IT,,0.471042271,2,,low,0.373594679,Left,3
12809,245,IT,,0.934987551,5,,low,0.848211016,Left,5
12810,192,sales,,0.623719651,4,,medium,0.677442997,Employed,3
12811,248,sales,,0.947831586,4,,low,0.930370643,Left,5
12812,273,sales,,0.962103646,4,,low,0.735736093,Left,5
12813,247,product,,0.791457157,3,,medium,0.990527808,Employed,2
12814,155,IT,,0.462499294,4,,low,0.598426369,Employed,3
12815,251,engineering,,0.904119312,4,,medium,0.867239061,Left,5
12816,111,management,,0.602408139,2,,high,0.582784612,Employed,2
12817,234,finance,,0.719854079,3,,high,0.881479074,Employed,4
12818,242,support,,0.652764059,4,,high,0.96200823,Employed,3
12819,263,sales,,0.715068522,6,,low,0.732500461,Employed,6
12820,155,engineering,,0.483362851,3,,medium,0.686224464,Employed,2
12821,223,engineering,1,0.538664095,3,,low,0.893066403,Employed,4
12822,133,,,0.588357787,3,,low,1,Employed,3
12823,206,engineering,,0.639397474,5,,low,0.637491118,Employed,3
12824,123,sales,,0.677863553,2,,medium,0.601716229,Employed,2
12825,183,engineering,,0.802605429,3,,low,1,Employed,2
12826,167,finance,,0.65205749,4,1,high,0.941288652,Employed,3
12827,151,product,,0.725891794,4,,medium,0.491524955,Employed,3
12828,235,management,,0.946496268,4,,medium,0.73021242,Employed,3
12829,254,support,,0.738134669,6,,low,0.056498434,Left,4
12830,285,,,0.936925365,4,,low,0.534260548,Employed,2
12831,279,sales,,0.906717818,6,,low,0.106136615,Left,4
12832,210,sales,1,0.846723533,5,,low,0.959368837,Employed,2
12833,191,engineering,,0.584558489,4,,low,0.825101033,Employed,6
12834,260,sales,,0.894108275,3,,low,0.889052173,Employed,2
12835,274,engineering,,0.565158473,5,,medium,0.624981455,Employed,3
12836,310,product,,0.901411066,2,,low,0.73573302,Left,3
12837,198,sales,,0.610341482,3,,medium,0.564556798,Employed,4
12838,235,support,,0.85251099,5,,medium,0.759260875,Left,5
12839,275,IT,,0.396482669,4,,low,0.817460919,Employed,3
12840,296,sales,,0.82364294,7,,low,0.098566442,Left,4
12841,181,engineering,,1,3,,medium,0.734667617,Employed,4
12842,153,engineering,,0.440433537,2,,low,0.387069244,Left,3
12843,235,,,0.927379888,5,,low,1,Employed,3
12844,252,admin,,0.748326354,5,,medium,0.596320803,Employed,3
12845,154,support,,0.539030722,2,1,medium,0.404224723,Left,3
12846,272,IT,,0.695150574,3,,medium,0.625745787,Employed,10
12847,148,finance,,0.745776533,3,,medium,0.46982354,Employed,2
12848,294,finance,,0.577462982,6,,low,0.057350586,Left,4
12849,176,support,,0.383504066,3,,low,0.558371558,Employed,3
12850,131,engineering,,0.411159083,3,,low,0.643799795,Employed,2
12851,189,IT,,0.949344942,3,,low,0.856972662,Employed,6
12852,226,IT,,0.521616193,3,,low,0.859910671,Employed,4
12853,270,sales,1,0.82528678,3,1,medium,1,Employed,3
12854,160,sales,,0.660968313,3,,medium,0.467964225,Employed,2
12855,257,sales,,0.705895866,3,,low,0.739093964,Employed,3
12856,232,support,,0.52741308,3,,low,0.569202647,Employed,2
12857,179,engineering,,1,3,,low,0.844603151,Employed,2
12858,254,support,,0.746495543,6,,low,0.108712817,Left,4
12859,148,information_technology,,0.983263326,4,,medium,0.525809108,Employed,3
12860,143,engineering,,0.449199463,2,,high,0.4589318,Left,3
12861,260,sales,,0.768524335,3,,medium,0.810639235,Employed,2
12862,132,marketing,,0.467500589,2,,low,0.408322617,Left,3
12863,230,sales,,0.752340837,3,,low,0.786881498,Employed,2
12864,101,sales,1,0.666213349,3,,medium,0.564603701,Employed,2
12865,207,engineering,,0.666692985,3,,low,0.6085739,Employed,3
12866,263,management,,0.883813984,4,,medium,0.914840789,Employed,3
12867,235,management,,0.943710382,2,,high,0.821003563,Employed,3
12868,235,IT,,0.497802879,2,,medium,0.650848467,Employed,7
12869,188,engineering,,0.876677772,3,,medium,0.889266633,Employed,4
12870,199,sales,,0.776188596,5,,medium,0.782839884,Employed,2
12871,147,support,,,3,,low,0.642946449,Employed,2
12872,165,product,1,0.657591632,3,,medium,0.419625042,Employed,3
12873,151,marketing,,,2,,low,0.406180891,Left,3
12874,189,finance,,0.642390582,3,,medium,0.809058406,Employed,3
12875,199,engineering,,0.490908108,3,,medium,0.462736339,Left,4
12876,183,engineering,,,3,,medium,0.728457157,Employed,2
12877,179,sales,,0.839559305,5,,low,0.869870103,Employed,3
12878,293,marketing,,0.835000035,6,,medium,0.151785098,Left,5
12879,192,procurement,,1,3,,medium,0.596615922,Employed,4
12880,261,finance,,0.986497886,4,,low,0.458490694,Employed,3
12881,261,engineering,,,4,,low,0.969305136,Employed,3
12882,292,engineering,,0.764248429,6,1,low,0.146239957,Left,4
12883,135,finance,,0.464795329,2,,medium,0.434371664,Left,3
12884,153,,1,0.892436353,3,,low,0.62539208,Employed,3
12885,187,engineering,1,1,5,,medium,0.855239343,Employed,3
12886,258,IT,,0.946290966,5,,medium,0.811521149,Employed,3
12887,202,IT,,0.600236153,4,,medium,0.938891828,Employed,3
12888,146,sales,1,0.80660141,3,,medium,0.477232806,Employed,2
12889,257,IT,,0.905555058,5,,low,0.766013491,Left,5
12890,261,engineering,,0.735042762,4,,medium,0.816920455,Employed,3
12891,265,finance,,1,5,,low,0.73023426,Employed,2
12892,138,engineering,,0.640570558,4,,medium,0.936557234,Employed,3
12893,159,engineering,,0.779350611,3,,medium,0.41352778,Employed,4
12894,223,information_technology,,0.897099993,5,,medium,0.895458114,Left,5
12895,151,,,,4,,medium,0.676766517,Employed,3
12896,236,,,0.641484374,3,,medium,0.907992203,Employed,3
12897,120,temp,1,,2,,medium,,Employed,
12898,188,support,,,4,,low,0.83598265,Employed,3
12899,210,finance,,0.424571851,5,,low,0.212832526,Employed,5
12900,221,support,,0.943520243,5,,medium,0.839017196,Left,6
12901,136,engineering,,0.608627827,4,,low,0.708726886,Employed,3
12902,203,sales,,0.924980943,4,,low,1,Employed,2
12903,154,marketing,,,2,,low,0.354381553,Left,3
12904,175,sales,,0.452950358,3,,medium,0.52142376,Employed,3
12905,163,marketing,1,0.893856002,3,,medium,0.683583674,Employed,3
12906,254,,1,0.779499847,5,,low,0.932284596,Employed,2
12907,214,engineering,,0.412282308,4,,medium,0.286473374,Left,4
12908,136,,,0.519736363,2,,medium,0.390785433,Left,3
12909,232,engineering,,0.440859167,3,,medium,0.363224013,Employed,3
12910,164,engineering,,0.949791226,3,,high,0.538578678,Employed,3
12911,203,support,,0.760801738,2,,medium,0.8544272,Employed,4
12912,167,support,,0.426863652,2,,medium,0.506305495,Employed,3
12913,223,sales,,0.867044083,5,,low,0.782014936,Left,5
12914,149,support,,0.793808759,3,,medium,0.928151356,Left,2
12915,247,support,1,0.52960715,4,,low,0.687690942,Employed,2
12916,145,product,,0.692695562,5,,medium,0.941951101,Employed,2
12917,98,,,0.460061102,4,,medium,0.789978947,Employed,4
12918,68,temp,,,1,,low,,Left,
12919,131,IT,,0.520172117,2,,low,0.376201615,Left,3
12920,156,sales,,0.632956582,5,,medium,0.635743216,Employed,4
12921,234,engineering,,0.618304929,5,,low,0.956017667,Employed,6
12922,154,sales,,0.688574238,3,,medium,0.48852936,Employed,2
12923,171,sales,,0.770771358,3,,low,0.774993755,Employed,4
12924,260,,,0.617395029,6,,high,0.198555429,Employed,4
12925,186,product,,0.412582835,2,,low,0.492985571,Employed,2
12926,234,IT,1,,3,,medium,0.923651286,Employed,2
12927,156,engineering,,0.644014704,5,,medium,0.914251574,Employed,3
12928,227,engineering,,0.742464077,4,,low,0.50034377,Employed,3
12929,136,,,0.556047891,2,,medium,0.448167072,Left,3
12930,197,engineering,,0.599075879,4,,high,0.885332883,Employed,3
12931,261,marketing,1,0.918224993,3,,medium,0.555673197,Employed,3
12932,160,engineering,,0.53024452,2,,medium,0.468689845,Left,3
12933,255,sales,,0.899868804,3,,low,0.848403564,Employed,2
12934,211,sales,,0.653017893,2,,medium,0.812776291,Employed,3
12935,168,IT,,0.889984975,3,,medium,0.740451659,Employed,3
12936,144,product,1,0.490113701,2,,low,0.379101876,Left,3
12937,217,engineering,1,1,5,,low,0.499648522,Employed,2
12938,142,IT,,0.600115633,2,,medium,0.438997951,Left,3
12939,138,,,0.617044189,2,,medium,0.414880479,Left,3
12940,156,product,,0.655416253,3,,medium,0.756617901,Employed,4
12941,108,sales,,0.492774259,5,,medium,0.397172911,Employed,3
12942,272,information_technology,,0.628283738,3,,medium,0.956831644,Employed,3
12943,224,,,0.566589833,3,,low,0.647426907,Employed,3
12944,225,marketing,,,4,,medium,0.490046702,Employed,2
12945,250,engineering,,0.587087482,4,,medium,0.824547495,Employed,3
12946,178,product,,0.462155334,3,,low,0.877887007,Employed,2
12947,150,engineering,,1,5,,medium,1,Employed,3
12948,251,procurement,1,0.972011724,4,,low,0.525194423,Employed,4
12949,163,engineering,,0.882168566,5,,low,0.793550033,Employed,3
12950,296,engineering,,0.92604717,6,,medium,0.115763153,Left,4
12951,287,engineering,,0.546782386,3,,medium,0.580199669,Employed,6
12952,147,product,,0.486408484,2,,medium,0.354270918,Left,3
12953,152,support,,1,5,,low,0.983713149,Employed,4
12954,202,engineering,,0.592454621,4,,low,0.747905534,Employed,3
12955,271,IT,,0.64974371,5,,high,0.746781151,Employed,2
12956,139,management,,0.594875568,4,1,low,0.803364227,Left,3
12957,143,sales,,0.679725741,3,,low,0.491621782,Employed,2
12958,213,sales,,0.972619021,5,,medium,0.686411196,Employed,3
12959,258,sales,,,4,,medium,0.512982354,Employed,2
12960,245,engineering,1,0.888866266,3,,low,0.600494673,Employed,3
12961,231,sales,,0.491606387,4,,low,1,Employed,3
12962,250,sales,,0.962092535,5,,low,0.799500077,Left,5
12963,211,sales,,0.926322826,3,,medium,0.786056423,Employed,3
12964,268,marketing,,0.769206082,6,,low,0.08381329,Left,4
12965,155,sales,,0.635885922,3,1,low,0.481001465,Employed,3
12966,238,finance,,0.690958477,4,,low,1,Employed,4
12967,142,product,,0.734244371,3,,low,0.154791532,Employed,2
12968,225,marketing,,0.464149275,4,,medium,0.939051549,Employed,3
12969,240,engineering,,0.476667546,5,,high,0.568996848,Employed,3
12970,256,sales,,0.682337563,4,1,medium,0.711932858,Employed,3
12971,232,product,1,0.402804801,6,,low,1,Employed,2
12972,275,,,0.869040916,6,,medium,0.0498743,Left,4
12973,230,engineering,,0.699520282,2,,low,0.657258947,Employed,3
12974,160,support,,0.528436687,2,,low,0.490135289,Left,3
12975,193,engineering,,0.696039992,3,,medium,0.897200325,Employed,3
12976,295,product,,0.831627236,7,,low,0.065763346,Left,4
12977,193,sales,,0.731097366,4,,medium,0.725609,Employed,3
12978,127,,,0.432131941,2,,medium,0.393111416,Left,3
12979,137,engineering,1,0.941904634,5,,low,0.12959991,Employed,5
12980,252,IT,1,0.847137125,4,,medium,0.677632429,Employed,3
12981,176,sales,1,0.735900136,2,,low,0.205653155,Employed,3
12982,247,engineering,,0.930701165,3,,medium,0.786223602,Employed,3
12983,279,engineering,,0.950631851,6,,low,0.080043983,Left,4
12984,156,product,,0.649563862,5,,low,0.809892905,Employed,2
12985,147,marketing,,0.505746646,2,,low,0.39009315,Left,3
12986,135,engineering,,0.520091634,2,,low,0.390102329,Left,3
12987,274,sales,1,0.577063061,4,,low,0.697687682,Employed,5
12988,244,IT,,0.783376294,6,,low,0.135639971,Left,4
12989,251,,,0.802399379,4,,medium,0.772957052,Left,6
12990,251,product,,0.992606151,5,,low,0.989543215,Employed,4
12991,275,IT,,0.467186591,4,,low,0.803584598,Employed,3
12992,140,marketing,,0.565234861,3,,low,0.938683348,Employed,3
12993,251,support,1,0.894618809,3,,medium,0.78659129,Employed,3
12994,266,IT,,0.703674477,4,,medium,0.712871869,Employed,3
12995,230,engineering,,0.966867081,4,,low,0.739080724,Employed,3
12996,247,support,,0.992872039,3,,medium,0.841533332,Employed,3
12997,147,product,,0.632213081,3,,low,0.919079463,Employed,3
12998,229,product,,0.985661862,5,,low,0.831740513,Left,5
12999,267,engineering,,1,4,,medium,0.778741588,Left,5
13000,259,sales,1,0.706498739,4,,low,0.509028794,Employed,2
13001,294,engineering,,0.789916723,6,,medium,0.146616363,Left,4
13002,137,support,,0.84790198,4,,medium,0.664667747,Employed,2
13003,294,sales,,0.958812536,6,,medium,0.15304766,Left,4
13004,223,sales,,0.71095179,4,,high,0.77785058,Employed,3
13005,141,engineering,,0.495236404,2,,medium,0.379167401,Left,3
13006,272,sales,,0.757555904,2,,medium,0.980717483,Employed,2
13007,137,support,,0.539300507,2,,medium,0.390856818,Left,3
13008,158,support,,0.589664084,2,,low,0.396973466,Left,3
13009,153,finance,,0.498196097,2,,medium,0.340579691,Left,3
13010,236,marketing,,0.90356842,5,,medium,0.786718727,Left,5
13011,99,engineering,,0.378573071,2,,low,0.321091948,Employed,4
13012,272,product,,0.734326585,3,,low,0.937416228,Employed,3
13013,243,product,,0.810553583,4,,low,0.670916252,Employed,4
13014,150,sales,,0.709741265,3,1,low,0.544153827,Employed,2
13015,244,management,,,3,,medium,0.809566988,Employed,3
13016,252,support,,0.902468999,3,,low,0.494555506,Employed,2
13017,186,engineering,,0.577071631,5,,low,0.603811169,Employed,10
13018,167,engineering,1,0.56953626,4,,medium,0.678740011,Employed,3
13019,242,marketing,,0.801789766,4,,medium,0.626070122,Employed,3
13020,160,sales,1,0.639511104,5,,medium,0.170488662,Employed,4
13021,158,product,,,3,,medium,0.69433835,Employed,2
13022,246,product,,0.496307837,3,,low,0.657714613,Employed,3
13023,191,sales,1,0.568096512,4,1,medium,0.603054557,Employed,2
13024,173,finance,,0.613569439,4,,medium,0.962655515,Employed,3
13025,216,sales,,0.759386864,5,,low,0.727809903,Employed,2
13026,145,sales,,0.521156596,2,,low,0.496750902,Left,3
13027,224,sales,1,0.876243942,4,,low,0.667009319,Employed,2
13028,127,IT,,0.508424862,2,,low,0.355726132,Left,3
13029,255,support,,0.959193215,4,,medium,0.911233919,Left,5
13030,164,IT,,0.908505825,4,,low,0.924063338,Employed,4
13031,236,engineering,1,0.796937509,4,,medium,0.936103702,Employed,3
13032,237,IT,,0.638147452,4,,low,0.970314121,Employed,3
13033,184,marketing,,0.470723532,4,,low,0.572528539,Employed,2
13034,161,IT,,0.664163624,4,,low,0.846477457,Employed,4
13035,116,procurement,,0.688417934,2,,low,0.30266213,Employed,3
13036,181,support,,0.809681599,5,,high,0.665202124,Employed,3
13037,273,sales,,0.870465072,4,,medium,0.921617944,Employed,10
13038,118,product,,0.382034926,2,,high,0.477956061,Employed,2
13039,254,sales,,0.845131089,5,,medium,1,Employed,5
13040,160,sales,,,2,1,low,0.42309481,Left,3
13041,120,temp,,,2,,medium,,Employed,
13042,267,engineering,,0.816435663,5,,low,0.932582659,Employed,4
13043,172,engineering,,0.531942858,3,,medium,0.672212841,Employed,2
13044,260,,,0.622614617,4,,low,0.523605976,Employed,3
13045,256,engineering,,0.795117332,3,,medium,0.469468942,Employed,2
13046,168,IT,,0.879795961,3,,low,0.196961237,Employed,4
13047,120,procurement,,0.476084614,2,,low,0.435031841,Employed,3
13048,201,sales,,0.578233422,5,,low,0.938394378,Employed,2
13049,269,IT,,0.527728337,4,,medium,0.587378382,Employed,3
13050,144,management,,0.74489586,3,,high,0.953599058,Employed,3
13051,185,engineering,,0.708662126,4,,medium,0.714091898,Employed,4
13052,162,engineering,,0.592206152,4,,low,0.88109667,Employed,2
13053,185,sales,,0.737287154,3,,low,0.518197322,Employed,4
13054,145,finance,,0.587576516,3,,low,0.515386054,Employed,4
13055,156,sales,1,0.669351695,3,,high,0.897891265,Employed,3
13056,158,support,,,2,,low,0.423326061,Left,3
13057,204,sales,,0.601790629,2,,high,0.822503043,Employed,3
13058,193,,,,4,,medium,0.694171018,Employed,2
13059,136,engineering,,0.482753991,2,,medium,0.392453767,Left,3
13060,169,IT,,0.43712814,2,,low,0.281240468,Employed,5
13061,149,,,0.490635358,2,,low,0.390664238,Left,3
13062,188,sales,,0.673353972,3,,low,0.538766881,Employed,2
13063,170,IT,,0.796614472,2,,low,0.670479714,Employed,5
13064,138,IT,,,2,1,low,0.440890239,Left,3
13065,157,finance,,0.468993855,2,,low,0.482709672,Left,3
13066,253,admin,1,0.724374078,3,,low,0.572195519,Employed,5
13067,306,support,,0.803626635,6,,low,0.153408262,Left,4
13068,247,sales,,0.800172743,3,,low,0.727642615,Employed,3
13069,250,marketing,1,0.823108213,4,1,low,0.59006499,Employed,3
13070,182,product,,0.605378165,2,,medium,0.422627922,Employed,2
13071,170,support,,0.758173303,4,,medium,0.650560298,Employed,3
13072,271,sales,,0.711658529,4,,low,0.656448295,Employed,3
13073,232,sales,,0.913189052,5,,low,0.68128288,Left,5
13074,155,finance,,1,5,,low,0.923659128,Employed,3
13075,164,support,,1,3,,medium,0.81522871,Employed,2
13076,171,engineering,1,0.80037626,5,,low,0.18859176,Employed,3
13077,220,support,,0.734484165,4,,low,0.347934251,Employed,3
13078,238,sales,,0.389567557,4,,medium,0.14226813,Employed,3
13079,210,management,,0.578500888,3,,medium,0.810849807,Employed,3
13080,136,finance,,0.467734174,2,,low,0.310697092,Left,3
13081,235,procurement,,0.531604871,4,,medium,0.606755142,Employed,3
13082,153,engineering,,0.886712706,3,,low,0.931572077,Employed,2
13083,202,sales,,0.910092086,4,,medium,0.840967027,Employed,2
13084,259,support,,0.916577685,6,,low,0.119981278,Left,4
13085,232,sales,,0.753922136,3,,low,0.666411065,Employed,3
13086,192,sales,,,4,,medium,0.474680595,Employed,2
13087,143,sales,,0.53182919,2,,low,0.346555609,Left,3
13088,149,product,,0.444848391,4,,high,0.861063734,Employed,6
13089,136,admin,,0.908319217,3,,medium,0.80619033,Employed,2
13090,266,finance,,0.725738802,4,,medium,0.604751777,Employed,3
13091,256,sales,1,0.548169096,5,,low,0.564587987,Employed,4
13092,175,information_technology,,0.899062042,6,,low,0.302954552,Employed,4
13093,259,marketing,1,0.793773692,3,,high,0.183204328,Employed,8
13094,151,sales,,0.609294307,4,,high,0.930347383,Employed,5
13095,152,engineering,,0.974656405,4,,medium,0.729508383,Employed,4
13096,231,sales,,,4,,medium,0.467822038,Employed,3
13097,136,sales,,0.658187759,5,,medium,0.67503362,Employed,3
13098,254,finance,,1,6,,high,0.069605791,Left,4
13099,176,support,,0.968848663,3,,medium,0.520147236,Employed,3
13100,142,sales,,0.982972231,5,,low,0.975297949,Employed,4
13101,177,sales,,0.549897757,4,,low,0.60561505,Employed,8
13102,268,marketing,,0.681900466,3,,high,0.732260474,Employed,4
13103,221,engineering,,0.941817453,5,,low,0.849668123,Left,5
13104,283,engineering,,0.64051885,3,,low,0.445968242,Employed,5
13105,298,engineering,,0.970542321,6,,medium,0.079338912,Left,4
13106,184,sales,,0.511735214,5,,medium,0.58223102,Employed,4
13107,114,management,,0.444142076,5,,low,0.668426913,Employed,3
13108,182,marketing,,0.901184188,4,,medium,0.90814083,Employed,2
13109,210,support,,0.835544415,6,,medium,0.146441706,Employed,4
13110,107,sales,,0.956801644,4,,low,0.577223328,Employed,2
13111,168,support,,0.87353538,5,,low,0.926044622,Employed,2
13112,178,,,0.563325105,4,,medium,0.546086833,Employed,3
13113,172,IT,,0.720842008,4,,medium,0.775413331,Employed,3
13114,228,engineering,,0.970835131,3,,low,0.6720588,Employed,2
13115,136,marketing,,0.891296994,3,,medium,0.760310153,Employed,3
13116,173,marketing,,0.871659289,4,,high,1,Employed,3
13117,261,admin,,0.847976282,6,,low,0.123087808,Left,4
13118,246,sales,1,0.548001828,5,,medium,0.463587709,Employed,3
13119,236,engineering,,0.700772072,6,,low,0.216145745,Employed,4
13120,245,product,,0.871052435,5,,low,0.784731465,Left,5
13121,202,engineering,,0.729600319,3,,low,0.620768191,Employed,3
13122,208,support,,0.485442984,4,,low,0.90182368,Employed,3
13123,158,product,,0.514895492,2,,low,0.40882293,Left,3
13124,137,sales,,0.682065347,4,1,medium,1,Employed,2
13125,258,sales,,0.799178998,4,1,medium,0.907218611,Employed,7
13126,99,sales,,,6,,low,0.586545768,Employed,3
13127,132,procurement,,,4,,low,0.226807717,Employed,3
13128,171,sales,,0.772453899,4,,medium,0.703140744,Employed,2
13129,236,sales,,1,3,,medium,0.309939035,Left,4
13130,143,engineering,,,2,,high,0.418288035,Left,3
13131,251,support,,0.935794713,4,,low,0.873748371,Employed,2
13132,266,,,0.809983054,4,,medium,0.661830112,Employed,3
13133,181,support,,0.877971751,2,,low,0.706389073,Left,2
13134,137,engineering,,0.601171324,4,,high,0.470328548,Employed,4
13135,206,sales,,0.944298893,3,,low,0.313846523,Employed,4
13136,173,product,,0.589329539,4,,low,0.787526143,Employed,2
13137,207,sales,,0.51552612,2,,low,0.814313301,Employed,6
13138,132,support,,0.3421427,2,,medium,0.731021313,Employed,5
13139,217,marketing,,0.730006502,5,,low,0.877745615,Employed,4
13140,188,product,,0.572396706,3,,low,1,Employed,4
13141,143,engineering,1,0.612984128,5,,high,0.839956442,Employed,2
13142,98,product,,0.571703322,2,,low,0.466477994,Employed,3
13143,169,marketing,,0.78231027,3,,low,0.949086049,Employed,3
13144,246,marketing,,0.888564473,4,,low,0.875957838,Employed,2
13145,143,sales,,0.542548373,2,,low,0.447434854,Left,3
13146,158,sales,,1,3,,low,0.512620525,Employed,3
13147,127,,,0.503556133,2,,medium,0.452827463,Left,3
13148,113,sales,,0.656980088,3,,low,0.711214796,Employed,4
13149,232,sales,,0.769195554,5,,medium,0.642722944,Employed,7
13150,241,sales,1,0.909535386,5,,medium,0.870519326,Employed,2
13151,148,procurement,,0.552922332,2,,low,0.417883686,Left,3
13152,250,marketing,1,0.823400233,4,1,low,0.554109735,Employed,3
13153,152,sales,,0.640629757,3,,low,0.396366509,Employed,2
13154,148,sales,,0.968821883,4,,low,0.772222568,Employed,2
13155,272,support,,0.944160339,4,,low,0.518558012,Employed,2
13156,134,engineering,,0.604659571,3,,medium,0.428021534,Employed,3
13157,275,engineering,,0.80844186,3,,low,0.587951221,Employed,2
13158,165,engineering,,,4,,medium,1,Employed,2
13159,251,engineering,,0.829973436,6,,low,0.165299639,Left,4
13160,235,product,1,0.615472047,2,,low,0.883537457,Employed,3
13161,233,sales,1,0.936976701,2,,medium,0.544273784,Employed,4
13162,154,sales,,,2,,low,0.379098195,Left,3
13163,273,engineering,,,4,,medium,0.817308677,Employed,3
13164,153,IT,,0.852873147,4,,medium,0.651354672,Employed,5
13165,189,engineering,,,4,,low,0.20271382,Employed,2
13166,154,sales,,,3,,medium,0.710344356,Employed,2
13167,275,sales,,0.864350925,5,,low,0.877576578,Left,5
13168,216,management,,0.69104333,4,,low,0.905168391,Employed,4
